date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:15:43	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.da.delayed	(from https://www.grote-wielen.nl/menukaart-a-la-carte/)
09:15:43	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.db.delayed	(from https://www.grote-wielen.nl/menukaart-a-la-carte/)
09:15:43	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.dc.delayed	(from https://www.grote-wielen.nl/menukaart-a-la-carte/)
09:15:43	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.dd.delayed	(from https://www.grote-wielen.nl/menukaart-a-la-carte/)
09:15:43	1109296/1109296	---M--	200	added ('OK')	image/png	etag:%2210ed30-5666a47d0aa84%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/groente-1800x460.png	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/groente-1800x460.png	(from https://www.grote-wielen.nl/menukaart-a-la-carte/)
09:15:43	2267/2267	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Apr%202019%2007:15:44%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Flunchkaart%2F	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embede699.json	(from https://www.grote-wielen.nl/lunchkaart/)
09:15:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202019%2007:15:44%20GMT	https://www.grote-wielen.nl/?p=374	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/index9222.html	(from https://www.grote-wielen.nl/lunchkaart/)
09:15:43	2541/2541	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Apr%202019%2007:15:44%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Flunchkaart%2F&format=xml	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embedbafc	(from https://www.grote-wielen.nl/lunchkaart/)
09:15:44	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.e1.delayed	(from https://www.grote-wielen.nl/lunchkaart/)
09:15:44	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.e2.delayed	(from https://www.grote-wielen.nl/lunchkaart/)
09:15:44	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.e3.delayed	(from https://www.grote-wielen.nl/lunchkaart/)
09:15:44	143820/143820	---M--	200	added ('OK')	image/jpeg	etag:%22231cc-5666a474e2c22%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/bbq-1800x460.jpg	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/bbq-1800x460.jpg	(from https://www.grote-wielen.nl/lunchkaart/)
09:15:44	2272/2272	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Apr%202019%2007:15:45%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Fkeuzemenu-1%2F	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embedcd02.json	(from https://www.grote-wielen.nl/keuzemenu-1/)
09:15:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202019%2007:15:45%20GMT	https://www.grote-wielen.nl/?p=368	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/index5ee4.html	(from https://www.grote-wielen.nl/keuzemenu-1/)
09:15:45	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.e6.delayed	(from https://www.grote-wielen.nl/keuzemenu-1/)
09:15:45	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.e7.delayed	(from https://www.grote-wielen.nl/keuzemenu-1/)
09:15:45	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.e8.delayed	(from https://www.grote-wielen.nl/keuzemenu-1/)
09:15:45	2546/2546	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Apr%202019%2007:15:45%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Fkeuzemenu-1%2F&format=xml	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed4dc2	(from https://www.grote-wielen.nl/keuzemenu-1/)
09:15:45	2272/2272	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Apr%202019%2007:15:46%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Fkeuzemenu-2%2F	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed3e64.json	(from https://www.grote-wielen.nl/keuzemenu-2/)
09:15:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202019%2007:15:46%20GMT	https://www.grote-wielen.nl/?p=370	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/index12d0.html	(from https://www.grote-wielen.nl/keuzemenu-2/)
09:15:46	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.eb.delayed	(from https://www.grote-wielen.nl/keuzemenu-2/)
09:15:46	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.ec.delayed	(from https://www.grote-wielen.nl/keuzemenu-2/)
09:15:46	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.ed.delayed	(from https://www.grote-wielen.nl/keuzemenu-2/)
09:15:46	2546/2546	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Apr%202019%2007:15:46%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Fkeuzemenu-2%2F&format=xml	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed8d45	(from https://www.grote-wielen.nl/keuzemenu-2/)
09:15:46	2327/2327	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Apr%202019%2007:15:47%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Fmiddellandse-zeebuffet%2F	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed8078.json	(from https://www.grote-wielen.nl/middellandse-zeebuffet/)
09:15:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202019%2007:15:47%20GMT	https://www.grote-wielen.nl/?p=409	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/indexe145.html	(from https://www.grote-wielen.nl/middellandse-zeebuffet/)
09:15:47	2601/2601	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Apr%202019%2007:15:47%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Fmiddellandse-zeebuffet%2F&format=xml	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embede726	(from https://www.grote-wielen.nl/middellandse-zeebuffet/)
09:15:47	161088/161088	---M--	200	added ('OK')	image/jpeg	etag:%2227540-5666a481f2c40%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/Lasagne-1800x460.jpg	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/Lasagne-1800x460.jpg	(from https://www.grote-wielen.nl/middellandse-zeebuffet/)
09:15:47	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.f1.delayed	(from https://www.grote-wielen.nl/middellandse-zeebuffet/)
09:15:47	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.f2.delayed	(from https://www.grote-wielen.nl/middellandse-zeebuffet/)
09:15:47	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.f3.delayed	(from https://www.grote-wielen.nl/middellandse-zeebuffet/)
09:15:47	2287/2287	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Apr%202019%2007:15:48%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Foosters-buffet%2F	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed9ae9.json	(from https://www.grote-wielen.nl/oosters-buffet/)
09:15:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202019%2007:15:48%20GMT	https://www.grote-wielen.nl/?p=413	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/index672e.html	(from https://www.grote-wielen.nl/oosters-buffet/)
09:15:48	2561/2561	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Apr%202019%2007:15:48%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Foosters-buffet%2F&format=xml	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed9a22	(from https://www.grote-wielen.nl/oosters-buffet/)
09:15:48	190991/190991	---M--	200	added ('OK')	image/jpeg	etag:%222ea0f-5666a48619069%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/rijst-en-groente-1800x460.jpg	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/rijst-en-groente-1800x460.jpg	(from https://www.grote-wielen.nl/oosters-buffet/)
09:15:48	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.f7.delayed	(from https://www.grote-wielen.nl/oosters-buffet/)
09:15:48	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.f8.delayed	(from https://www.grote-wielen.nl/oosters-buffet/)
09:15:48	2287/2287	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Apr%202019%2007:15:49%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Fstamppotbuffet%2F	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embedc7da.json	(from https://www.grote-wielen.nl/stamppotbuffet/)
09:15:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202019%2007:15:49%20GMT	https://www.grote-wielen.nl/?p=423	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/indexb351.html	(from https://www.grote-wielen.nl/stamppotbuffet/)
09:15:49	2561/2561	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Apr%202019%2007:15:49%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Fstamppotbuffet%2F&format=xml	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embedae80	(from https://www.grote-wielen.nl/stamppotbuffet/)
09:15:49	103156/103156	---M--	200	added ('OK')	image/jpeg	etag:%22192f4-5666a47c5aa19%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/gedekte-tafel-kerstdiner-1800x460.jpg	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/gedekte-tafel-kerstdiner-1800x460.jpg	(from https://www.grote-wielen.nl/stamppotbuffet/)
09:15:49	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.fc.delayed	(from https://www.grote-wielen.nl/stamppotbuffet/)
09:15:49	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.fd.delayed	(from https://www.grote-wielen.nl/stamppotbuffet/)
09:15:50	2297/2297	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Apr%202019%2007:15:50%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Fbuffet-de-wielen%2F	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embeda1e1.json	(from https://www.grote-wielen.nl/buffet-de-wielen/)
09:15:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202019%2007:15:50%20GMT	https://www.grote-wielen.nl/?p=352	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/index8fec.html	(from https://www.grote-wielen.nl/buffet-de-wielen/)
09:15:51	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.100.delayed	(from https://www.grote-wielen.nl/buffet-de-wielen/)
09:15:51	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.101.delayed	(from https://www.grote-wielen.nl/buffet-de-wielen/)
09:15:51	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.102.delayed	(from https://www.grote-wielen.nl/buffet-de-wielen/)
09:15:51	2571/2571	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Apr%202019%2007:15:52%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Fbuffet-de-wielen%2F&format=xml	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embedc41b	(from https://www.grote-wielen.nl/buffet-de-wielen/)
09:15:52	2272/2272	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Apr%202019%2007:15:52%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Fkoud-buffet%2F	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed0b3d.json	(from https://www.grote-wielen.nl/koud-buffet/)
09:15:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202019%2007:15:52%20GMT	https://www.grote-wielen.nl/?p=391	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/index64d4.html	(from https://www.grote-wielen.nl/koud-buffet/)
09:15:52	2546/2546	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Apr%202019%2007:15:53%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Fkoud-buffet%2F&format=xml	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embede6e3	(from https://www.grote-wielen.nl/koud-buffet/)
09:15:52	116098/116098	---M--	200	added ('OK')	image/jpeg	etag:%221c582-5666a46ad1d81%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/11/pompoen-soep-1800x460.jpg	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/11/pompoen-soep-1800x460.jpg	(from https://www.grote-wielen.nl/koud-buffet/)
09:15:52	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.106.delayed	(from https://www.grote-wielen.nl/koud-buffet/)
09:15:52	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.107.delayed	(from https://www.grote-wielen.nl/koud-buffet/)
09:15:53	2297/2297	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Apr%202019%2007:15:53%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Fkoud-warm-buffet%2F	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embedf4e5.json	(from https://www.grote-wielen.nl/koud-warm-buffet/)
09:15:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202019%2007:15:53%20GMT	https://www.grote-wielen.nl/?p=393	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/indexa9ab.html	(from https://www.grote-wielen.nl/koud-warm-buffet/)
09:15:53	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.10a.delayed	(from https://www.grote-wielen.nl/koud-warm-buffet/)
09:15:53	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.10b.delayed	(from https://www.grote-wielen.nl/koud-warm-buffet/)
09:15:53	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.10c.delayed	(from https://www.grote-wielen.nl/koud-warm-buffet/)
09:15:53	2571/2571	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Apr%202019%2007:15:54%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Fkoud-warm-buffet%2F&format=xml	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed2f4c	(from https://www.grote-wielen.nl/koud-warm-buffet/)
09:15:54	2272/2272	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Apr%202019%2007:15:54%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Fwarm-buffet%2F	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embede9db.json	(from https://www.grote-wielen.nl/warm-buffet/)
09:15:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202019%2007:15:54%20GMT	https://www.grote-wielen.nl/?p=427	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/indexa942.html	(from https://www.grote-wielen.nl/warm-buffet/)
09:15:54	2546/2546	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Apr%202019%2007:15:55%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Fwarm-buffet%2F&format=xml	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embedc5ea	(from https://www.grote-wielen.nl/warm-buffet/)
09:15:54	165094/165094	---M--	200	added ('OK')	image/jpeg	etag:%22284e6-5666a489d68c8%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/varkenshaas-met-wortels-en-broccoli-1800x460.jpg	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/varkenshaas-met-wortels-en-broccoli-1800x460.jpg	(from https://www.grote-wielen.nl/warm-buffet/)
09:15:54	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.110.delayed	(from https://www.grote-wielen.nl/warm-buffet/)
09:15:54	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.111.delayed	(from https://www.grote-wielen.nl/warm-buffet/)
09:15:54	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.112.delayed	(from https://www.grote-wielen.nl/warm-buffet/)
09:15:55	2336/2336	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Apr%202019%2007:15:55%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Fvergaderen%2Fvergaderarrangement%2F	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed4a09.json	(from https://www.grote-wielen.nl/vergaderen/vergaderarrangement/)
09:15:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202019%2007:15:56%20GMT	https://www.grote-wielen.nl/?p=421	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/index504f.html	(from https://www.grote-wielen.nl/vergaderen/vergaderarrangement/)
09:15:55	2608/2608	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Apr%202019%2007:15:56%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Fvergaderen%2Fvergaderarrangement%2F&format=xml	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed9009	(from https://www.grote-wielen.nl/vergaderen/vergaderarrangement/)
09:15:55	128308/128308	---M--	200	added ('OK')	image/jpeg	etag:%221f534-5666a4846347a%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/Restaurant-de-Grote-Wielen-1800x460.jpg	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/Restaurant-de-Grote-Wielen-1800x460.jpg	(from https://www.grote-wielen.nl/vergaderen/vergaderarrangement/)
09:15:57	11116/11116	---M--	200	added ('OK')	image/jpeg	etag:%222b6c-56427ba65fff7%22	http://template.friks.it/friksbeheer/wp-content/uploads/2017/12/10-300x149.jpg	C:/Users/louis/Documents/grotewiel/template.friks.it/friksbeheer/wp-content/uploads/2017/12/10-300x149.jpg	(from https://www.grote-wielen.nl/vergaderen/vergaderarrangement/)
09:15:57	12170/12170	---M--	200	added ('OK')	image/jpeg	etag:%222f8a-56426cc3ba9ba%22	http://template.friks.it/friksbeheer/wp-content/uploads/2017/12/8-300x149.jpg	C:/Users/louis/Documents/grotewiel/template.friks.it/friksbeheer/wp-content/uploads/2017/12/8-300x149.jpg	(from https://www.grote-wielen.nl/vergaderen/vergaderarrangement/)
09:15:57	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.118.delayed	(from https://www.grote-wielen.nl/vergaderen/vergaderarrangement/)
09:15:57	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.119.delayed	(from https://www.grote-wielen.nl/vergaderen/vergaderarrangement/)
09:15:57	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.11a.delayed	(from https://www.grote-wielen.nl/vergaderen/vergaderarrangement/)
09:15:57	180526/180526	---M--	200	added ('OK')	image/jpeg	etag:%222c12e-5666a492d1245%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2018/02/Vuur-maken-WomanOnly.jpg	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2018/02/Vuur-maken-WomanOnly.jpg	(from https://www.grote-wielen.nl/activiteiten/vrijgezellenfeest/)
09:15:58	2493/2493	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Apr%202019%2007:15:58%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Factiviteiten%2Fvrijgezellenfeest%2F	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed37ee.json	(from https://www.grote-wielen.nl/activiteiten/vrijgezellenfeest/)
09:15:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202019%2007:15:58%20GMT	https://www.grote-wielen.nl/?p=762	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/index272e.html	(from https://www.grote-wielen.nl/activiteiten/vrijgezellenfeest/)
09:15:58	2802/2802	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Apr%202019%2007:15:59%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Factiviteiten%2Fvrijgezellenfeest%2F&format=xml	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed1f8f	(from https://www.grote-wielen.nl/activiteiten/vrijgezellenfeest/)
09:15:58	180513/180513	---M--	200	added ('OK')	image/jpeg	etag:%222c121-5666a4909ee24%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2018/02/peddels-1800x460.jpg	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2018/02/peddels-1800x460.jpg	(from https://www.grote-wielen.nl/activiteiten/vrijgezellenfeest/)
09:15:59	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.120.delayed	(from https://www.grote-wielen.nl/activiteiten/vrijgezellenfeest/)
09:15:59	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.121.delayed	(from https://www.grote-wielen.nl/activiteiten/vrijgezellenfeest/)
09:15:59	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.122.delayed	(from https://www.grote-wielen.nl/activiteiten/vrijgezellenfeest/)
09:15:59	8148/8148	---M--	200	added ('OK')	image/jpeg	etag:%221fd4-564297015fd19%22	http://template.friks.it/friksbeheer/wp-content/uploads/2018/02/Vuur-maken-WomanOnly-150x150.jpg	C:/Users/louis/Documents/grotewiel/template.friks.it/friksbeheer/wp-content/uploads/2018/02/Vuur-maken-WomanOnly-150x150.jpg	(from https://www.grote-wielen.nl/activiteiten/vrijgezellenfeest/)
09:15:59	213232/213232	---M--	200	added ('OK')	image/jpeg	etag:%22340f0-5666a490202ca%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2018/02/Buitensport_009-468x468.jpg	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2018/02/Buitensport_009-468x468.jpg	(from https://www.grote-wielen.nl/activiteiten/familie-break/)
